,text
2533, no aft is not endorsing any one candidate it's supporting one of thre… 
2534, he wants to run against sanders not biden or anyone else
2535, _from then my argument would be don’t get excited f… 
2536,wowwe really need to end the corruptdnc you are public servants you are supposed to represent the people no… 
2537,_joseph dude reporters have been comparing sanders to hitler the coronavirus and jim jones… 
2538,"all voting stations close pmslow down

 for: warrenendorsebernie choosewarren
 coronaoutbreak… "
2539,_liberty unless it is close between st and nd with delegates whomever has the most delegates… 
2540,"all voting stations close pmslow down

 for: warrenendorsebernie choosewarren
 coronaoutbreak… "
2541,"all voting stations close pmslow down

 for: warrenendorsebernie choosewarren
 coronaoutbreak… "
2542," ""why will not bernie tell his surrogates to cool it""

like this

why is bernie responsible for any an… "
2543,biden said he would contest nomination even if sanders leads in delegates: 'you do not change the rules in middle of… 
2544,__no _four think for yourself how is anyone smearing sanders by p… 
2545,bernie sanders has voted against sanctions on russia for years that + his honeymoon in the soviet union + putin… 
2546,bernie sanders might just be this decade's yoko ono 
2547, i can’t fathom that reasoning someone supports sanders because he’s far far to the left but if h… 
2548,"democrats dropping out and days before super tuesday guess the party has a new way to defeat sanders 

it m… "
2549, again just because you haven’t read sanders plans and have chosen to make assumptions about them ba… 
2550, so touching your concern for bernie sanders i'm sure the sincerity oozes from every pore
2551,socialism breaks up 'public enemy' hip hop group fires flavor flav over bernie sanders flap via 
2552,bernie sanders squirms when asked about supporters trying to unseat nancy pelosi 
2553,and you are helping that coup with these tweets b/c you do not want to go up against bernie sanders you want to g… 
2554,'looks really uncomfortable shifting around his eyes darting all over the place' election berniesanders… 
2555, totally stupid remark that's not how politics works and anyway why does not bernout s… 
2556,"as if mexico paid for the wall or as if china paid trump's tariffs 🙄

senator sanders should not be this much like d… "
2557,"you meant senator in this sentence right ""with percent of democrats and independents saying t… "
2558,imagine thinking bernie sanders is gonna save you from a document you signed in the past where you willingly agree… 
2559," he knows that""the sanders plan looks to california as its model for criminal record expungement and re… "
2560,playing bdo on my merchant wagon trading around and listening to bernie sanders of lofi
2561, i cannot understand her calculation as anything other than a move to stop sanders i really wanted… 
2562,_dore the reason why you should not take big donor contributions if one calls you at am you have to answer… 
2563, _ does sanders have bipartisan support to get his ideas past i think it'… 
2564,"to all of you saying bernieendorsewarren:

what many of you do not get is bernie supporters are various not all tw… "
2565,flava flav should have created a union which bernie is behind % 
2566,_joseph msm has called his supporters brown shirts likened sanders to hitler and a vi… 
2567, this is assuming sanders ever gets past the ‘super delegate’ assassination you can bet is certainly going to com… 
2568, years later many utah democratic voters still enthusiastic about bernie sanders via 
2569, so as a pretty liberal dem who'll probably vote sanders if warren drops out i feel obl… 
2570, i should add the obama admin also opposed the magnitsky act in until an amendment normalizing trade… 
2571, so while we’re on the precipice of losing the last remnants of the republic when real change is needed sanders… 
2572, corr gently bounced her up and down trying to think of a way around it she carefully holds grace… 
2573,‘let us transform this country’ bernie sanders tells utah crowd via 
2574,"huge supporter of the statistical analysis of 

been following their super tuesday projections sin… "
2575, the dnc machine had to consolidate behind biden this isn’t about trump right now for the dems it’s about sanders
2576,think about that for the upcoming election that we would like america to go forward not backward please keep i… 
